TIME_PERIOD,Strategy ID,Fund name,Value,Return
2021-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,347.6002030561301,-0.03165004840300627
2021-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,360.1742828578361,0.03617397139343882
2022-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,333.51490922934323,-0.07401798211954945
2022-02-28,Global Minimum Variance portfolio,Global Minimum Variance portfolio,317.59632777814227,-0.047729744640154816
2022-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,327.23461299420984,0.030347596533925988
2022-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,326.73483866999777,-0.0015272660787290012
2022-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,322.3140163104109,-0.01353030603526146
2022-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,305.4141963711962,-0.05243278009647271
2022-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,319.78785531581354,0.04706283832054673
2022-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,313.0436829918642,-0.02108951985462041
2022-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,292.9465029780032,-0.06419928305783232
2022-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,306.7736790463293,0.04720034520898288
2022-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,322.43570290934656,0.05105400147661295
2022-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,312.9552610513673,-0.029402580956255652
2023-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,324.99721708779344,0.03847820290980704
2023-02-28,Global Minimum Variance portfolio,Global Minimum Variance portfolio,326.67573498438054,0.005164714675491106
2023-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,322.4502360351366,-0.01293484179180309
2023-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,331.57794715903975,0.028307348247400707
2023-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,332.4468696986117,0.0026205679449338225
2023-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,347.633494403079,0.045681358703227176
2023-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,349.01778206597476,0.003982031896186289
2023-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,343.4624602889546,-0.01591701644579822
2023-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,332.3248498508398,-0.03242744615741916
2023-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,322.58215363710553,-0.02931678512186852
2023-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,349.9304186812708,0.08477922518593875
2023-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,359.4237721363932,0.02712926041382331
