Strategy ID,Initial guarantee,b,m,L_target,L_trigger,TIME_PERIOD,Value
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.7499999999999987,2022-01-31,203.17700326924097
Tie in for TDF 2022-01-31,114.9908529997558,,,1.3,1.7749999999999986,2022-01-31,204.3860810822478
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.35,2022-02-28,182.0696879011309
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.375,2022-02-28,183.25354055539924
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.4,2022-02-28,183.75095599694072
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.4249999999999998,2022-02-28,184.196771029068
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.4499999999999997,2022-02-28,185.27852693555872
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.4749999999999996,2022-02-28,187.5584996702687
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.4999999999999996,2022-02-28,186.41393237778783
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.5249999999999995,2022-02-28,186.86652038828515
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.5499999999999994,2022-02-28,187.8191803580712
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.5749999999999993,2022-02-28,188.0596039059493
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.5999999999999992,2022-02-28,189.25017782993973
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.6249999999999991,2022-02-28,189.873151641671
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.649999999999999,2022-02-28,190.60841833484176
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.674999999999999,2022-02-28,192.18768300202416
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.6999999999999988,2022-02-28,193.28968004046553
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.7249999999999988,2022-02-28,194.34298191747502
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.7499999999999987,2022-02-28,196.14814934577083
Tie in for TDF 2022-02-28,112.26255542526664,,,1.3,1.7749999999999986,2022-02-28,197.33921230569953
Tie in for TDF 2022-03-31,112.37473246885912,,,1.3,1.35,2022-03-31,182.0684372520113
Tie in for TDF 2022-03-31,112.37473246885912,,,1.3,1.375,2022-03-31,183.39161953858465
Tie in for TDF 2022-03-31,112.37473246885912,,,1.3,1.4,2022-03-31,184.1682343777237
Tie in for TDF 2022-03-31,112.37473246885912,,,1.3,1.4249999999999998,2022-03-31,184.42407045955804
Tie in for TDF 2022-03-31,112.37473246885912,,,1.3,1.4499999999999997,2022-03-31,185.56693876023218
Tie in for TDF 2022-03-31,112.37473246885912,,,1.3,1.4749999999999996,2022-03-31,187.58017507069
Tie in for TDF 2022-03-31,112.37473246885912,,,1.3,1.4999999999999996,2022-03-31,186.7686929846188
Tie in for TDF 2022-03-31,112.37473246885912,,,1.3,1.5249999999999995,2022-03-31,187.158182503544
Tie in for TDF 2022-03-31,112.37473246885912,,,1.3,1.5499999999999994,2022-03-31,187.63394899209382
